row_id,source_accession,event_id,direct_coupling_count,direct_coupling_confidence,direct_support_score,future_coupling_count,future_preserved_count,future_preservation_score,blocked_future_count,blocked_future_confidence,blocked_future_pressure,coupling_selectivity_score,constraint_pairs_total,coordinate_truth_used_to_build_constraints,native_truth_used_before_coupling_selection,raw_sequence_exposed
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,fecce4020808f561,0,0,0.0,96,76,0.796418,14,12.1,0.139804,0.265637,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,e3232deaff95d440,0,0,0.0,96,83,0.868746,10,8.6,0.099365,0.321911,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,4ddac57caf08bf62,0,0,0.0,96,80,0.837551,11,9.46,0.109301,0.308487,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,377f665ef0befe71,15,13.8,1.0,81,60,0.783709,8,7.36,0.085038,0.833739,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,eeba6189ef761da7,9,8.28,1.0,87,73,0.85881,1,0.86,0.009936,0.891642,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,bd9a5dcc264507f3,0,0,0.0,96,76,0.796418,9,8.1,0.093588,0.330615,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,aa89ce1be5403824,20,18.49,1.0,76,63,0.868746,10,8.6,0.099365,0.838395,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,68310f20810012b2,0,0,0.0,96,68,0.711381,14,12.7,0.146736,0.253174,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,88e9ee7476f19b7a,1,0.86,0.286667,95,79,0.838937,13,11.18,0.129174,0.438746,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,22eab71d360cbfb4,11,10.12,1.0,85,68,0.826228,6,5.52,0.063778,0.858978,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,f5c2081f9b2dfd72,6,5.61,1.0,90,74,0.838937,3,2.58,0.029809,0.856111,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,11e1a47e6b9d663d,21,19.32,1.0,75,59,0.838937,12,10.44,0.120624,0.833158,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,c0de5af478fb902f,25,23.0,1.0,71,54,0.826228,14,12.28,0.141883,0.814952,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,1ec2ce8e4fa77872,5,4.3,1.0,91,73,0.817678,8,7.18,0.082958,0.850165,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,ce8a09649713c3f2,1,0.92,0.306667,95,82,0.868746,0,0,0.0,0.494052,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,0845d8b10d68ad83,14,12.88,1.0,82,66,0.838937,4,3.5,0.040439,0.845526,96,True,True,False
coord_004_pdb_1CSP_A_cold_shock_protein,1CSP:A,1b6d1d4009532632,1,0.92,0.306667,95,79,0.837551,1,0.86,0.009936,0.481419,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,3a92659c3398f7e1,0,0,0.0,96,22,0.223161,0,0,0.0,0.302529,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,c01604513745908b,0,0,0.0,96,17,0.173765,7,6.54,0.071789,0.252942,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,c8dcea1422f60869,0,0,0.0,96,17,0.173765,2,1.94,0.021295,0.275167,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,d7579d7232e8d440,0,0,0.0,96,17,0.173765,5,4.7,0.051592,0.258556,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,df63842c9cae3906,0,0,0.0,96,24,0.244457,5,4.6,0.050494,0.283999,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,5c4251d4a0d1c221,0,0,0.0,96,24,0.244457,0,0,0.0,0.292215,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,4ad66fa1adcd0c25,0,0,0.0,96,24,0.244457,3,2.76,0.030296,0.273924,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,c7a3f6448732db15,10,9.2,1.0,86,8,0.183864,17,16.14,0.177168,0.750293,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,b65e8310d25fe854,0,0,0.0,96,24,0.244457,5,4.6,0.050494,0.264024,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,115c91bd28e53f64,0,0,0.0,96,16,0.163117,3,2.91,0.031943,0.238551,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,9c4a818b96d9a6f8,0,0,0.0,96,24,0.244457,8,7.42,0.081449,0.252328,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,0ee1e3d0b27f0079,0,0,0.0,96,24,0.244457,0,0,0.0,0.284597,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,f2dcc1d009c2c2bf,0,0,0.0,96,22,0.223161,3,2.76,0.030296,0.266439,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,af0df381cd4efa7a,0,0,0.0,96,24,0.244457,3,2.76,0.030296,0.269149,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ce45179961e49761,0,0,0.0,96,22,0.223161,5,4.6,0.050494,0.258863,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,4b80615f45b5b0b8,0,0,0.0,96,22,0.223161,0,0,0.0,0.267765,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,60eb6c34ae82e564,1,0.92,0.306667,95,23,0.244457,9,8.68,0.09528,0.421898,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,21e57127a20bc2bf,1,0.95,0.316667,95,23,0.244457,3,2.91,0.031943,0.443184,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,acf5ec9f8333f3df,2,1.9,0.633333,94,22,0.244457,1,0.97,0.010648,0.620572,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ce32cefe6c022f60,0,0,0.0,96,24,0.244457,7,6.54,0.071789,0.241997,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,3586022314214ca6,0,0,0.0,96,24,0.244457,5,4.7,0.051592,0.247682,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,6effbc3fed57e50f,12,11.04,1.0,84,5,0.173765,5,4.75,0.052141,0.768033,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,2ee733fa1fb77324,2,1.94,0.646667,94,15,0.173765,2,1.94,0.021295,0.578777,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,0e334c3d2bac5020,0,0,0.0,96,24,0.244457,9,8.37,0.091877,0.231773,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,a8089966d6a43f69,0,0,0.0,96,24,0.244457,3,2.76,0.030296,0.257598,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,45ebb112fa5f4a90,0,0,0.0,96,24,0.244457,5,4.6,0.050494,0.250351,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,727e1742d38bf3ee,0,0,0.0,96,24,0.244457,8,7.42,0.081449,0.23477,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,f45539b9d0da99eb,0,0,0.0,96,24,0.244457,23,22.31,0.244896,0.184437,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,8793c01b35ba3c20,0,0,0.0,96,24,0.244457,27,26.17,0.287267,0.171726,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,1bec9eb09d69eea8,0,0,0.0,96,22,0.224259,14,13.28,0.145774,0.223915,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,698f258019171678,0,0,0.0,96,22,0.224259,9,8.68,0.09528,0.24536,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e7f9eb955d91744b,0,0,0.0,96,24,0.244457,0,0,0.0,0.256199,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,7bba8ca126a6a442,0,0,0.0,96,22,0.224259,12,11.44,0.125576,0.229167,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,5ebc62eb49abd113,2,1.84,0.613333,94,17,0.193963,1,0.97,0.010648,0.577182,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,165e1a429f6c1dbe,16,14.72,1.0,80,6,0.224259,12,11.54,0.126674,0.755815,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,bd2fe77421f71f4e,0,0,0.0,96,16,0.163337,3,2.89,0.031723,0.215444,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,214b84fa03118c0e,0,0,0.0,96,24,0.244457,3,2.91,0.031943,0.270277,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,30a67bb705ddf1fb,0,0,0.0,96,24,0.244457,1,0.97,0.010648,0.27673,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,2e279b9b419e23cb,0,0,0.0,96,22,0.224259,9,8.68,0.09528,0.23569,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,687f5226dff29418,0,0,0.0,96,24,0.244457,2,1.94,0.021295,0.245036,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,b80ddeb604d1f04d,0,0,0.0,96,24,0.244457,4,3.73,0.040944,0.259245,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e2b0bab80264bcb1,1,0.97,0.323333,95,23,0.244457,0,0,0.0,0.429861,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,32bdf095fbb928ca,0,0,0.0,96,23,0.234029,9,8.39,0.092097,0.236634,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,149066282efcab59,0,0,0.0,96,23,0.234029,11,10.33,0.113392,0.228633,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,7b1c578d33205802,1,0.95,0.316667,95,23,0.244457,0,0,0.0,0.417001,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e28745fbe9944ed9,0,0,0.0,96,24,0.244457,1,0.97,0.010648,0.267066,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,2624e4fad5a86c34,0,0,0.0,96,23,0.234029,9,8.37,0.091877,0.227913,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,832c4822e6ae5981,0,0,0.0,96,24,0.244457,0,0,0.0,0.24312,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,a8915bc1759ecf80,0,0,0.0,96,24,0.244457,9,8.37,0.091877,0.213877,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,bfd4c206f43a5063,0,0,0.0,96,23,0.234029,6,5.55,0.060922,0.225034,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ac38bcd5c26bdede,1,0.95,0.316667,95,23,0.244457,9,8.37,0.091877,0.400367,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,26e501e7ef70ba9c,0,0,0.0,96,23,0.234029,4,3.71,0.040724,0.229875,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,5931cd9a90f3f6ff,0,0,0.0,96,24,0.244457,11,10.57,0.116026,0.200553,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,34505d7d8e8ceff9,0,0,0.0,96,17,0.173765,15,14.55,0.159715,0.189527,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,c914296037ebb0cd,0,0,0.0,96,24,0.244457,6,5.57,0.061142,0.238338,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,0840e117d4b4e1f8,0,0,0.0,96,22,0.223161,3,2.91,0.031943,0.221843,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,afc65f94f6fba15b,0,0,0.0,96,24,0.244457,23,22.31,0.244896,0.165885,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,361f53f750008952,0,0,0.0,96,24,0.244457,27,26.17,0.287267,0.153173,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,1972cd4ba63e2ecc,2,1.9,0.633333,94,22,0.244457,1,0.97,0.010648,0.585645,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,c857e49c082b5249,1,0.95,0.316667,95,23,0.244457,3,2.91,0.031943,0.408131,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,7d1f8fc48e06b6d7,12,11.04,1.0,84,7,0.193963,8,7.51,0.082437,0.741419,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,26ceb9beb9b34610,0,0,0.0,96,24,0.244457,10,9.34,0.102525,0.219473,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,b07e7c5794125930,0,0,0.0,96,24,0.244457,12,11.28,0.12382,0.212666,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,5bb235985d3fc790,0,0,0.0,96,22,0.224259,9,8.68,0.09528,0.219861,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,83cad7125f85a198,0,0,0.0,96,24,0.244457,23,22.31,0.244896,0.170769,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,cf2e7616b644c384,0,0,0.0,96,24,0.244457,27,26.17,0.287267,0.158058,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,15948d98bb59865d,0,0,0.0,96,24,0.244457,14,13.58,0.149067,0.216506,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,387d05988fab2389,0,0,0.0,96,24,0.244457,1,0.97,0.010648,0.246105,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,5cb6a13e0530f82b,0,0,0.0,96,24,0.244457,9,8.63,0.094731,0.202802,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,a3230c6fe4f6d725,1,0.95,0.316667,95,23,0.244457,0,0,0.0,0.399613,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,b3d516a47410c762,0,0,0.0,96,22,0.224259,22,21.29,0.233699,0.167929,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,6f5c29964df397fa,0,0,0.0,96,16,0.163337,10,9.36,0.102744,0.183934,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,56e30856f2835169,0,0,0.0,96,17,0.173765,5,4.85,0.053238,0.212303,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,f61e191996c7090c,0,0,0.0,96,17,0.173765,3,2.91,0.031943,0.218692,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,8a38c55728114f87,0,0,0.0,96,24,0.244457,13,12.61,0.138419,0.221595,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,62c15223b20e19ba,0,0,0.0,96,23,0.234029,1,0.95,0.010428,0.224752,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,b41c76a6226412ec,0,0,0.0,96,24,0.244457,18,17.21,0.188913,0.19802,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,1835665444086ee7,1,0.97,0.323333,95,23,0.244457,2,1.94,0.021295,0.391391,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,9b56f1f64d56c50b,0,0,0.0,96,24,0.244457,0,0,0.0,0.216774,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,4ad09a8b02c6c0e7,0,0,0.0,96,24,0.244457,4,3.78,0.041493,0.206059,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e20cb9dfc42a92e7,0,0,0.0,96,24,0.244457,13,12.61,0.138419,0.20526,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,d2232f031929d3c1,0,0,0.0,96,24,0.244457,0,0,0.0,0.216438,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,5404402b5eb4f384,0,0,0.0,96,24,0.244457,23,22.31,0.244896,0.155734,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,dab6b4a5a3a95318,0,0,0.0,96,24,0.244457,27,26.17,0.287267,0.143099,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,6dc052d830b6d8f3,0,0,0.0,96,24,0.244457,28,27.14,0.297914,0.133361,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,0eea95b7113f3c20,0,0,0.0,96,24,0.244457,30,29.08,0.31921,0.127032,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,d9d518e74967aaae,0,0,0.0,96,23,0.234029,4,3.86,0.042371,0.229953,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ecf366ab16c0fa3d,0,0,0.0,96,23,0.234029,2,1.92,0.021076,0.236406,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,8a6556e6f19eba9a,0,0,0.0,96,24,0.244457,3,2.76,0.030296,0.217118,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,5987386de28fb74a,0,0,0.0,96,24,0.244457,1,0.97,0.010648,0.234867,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,a568a420304ea86e,0,0,0.0,96,23,0.234029,3,2.89,0.031723,0.203917,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,c75f7ab8941abb78,0,0,0.0,96,24,0.244457,26,25.22,0.276839,0.137188,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,7033f1b00dbc1f82,0,0,0.0,96,24,0.244457,0,0,0.0,0.227496,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,3d971fc7cd6a4771,0,0,0.0,96,23,0.234029,13,12.02,0.131943,0.188986,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,08f4e7baa2c9dc44,0,0,0.0,96,19,0.193963,19,17.83,0.195719,0.145084,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ad829ef96f413000,0,0,0.0,96,24,0.244457,3,2.76,0.030296,0.265194,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,1b93bebe1c0c9530,0,0,0.0,96,24,0.244457,4,3.86,0.042371,0.21642,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,adcb14f387cd6eb6,0,0,0.0,96,24,0.244457,2,1.92,0.021076,0.222809,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,eee91853519b6538,0,0,0.0,96,24,0.244457,2,1.84,0.020198,0.207099,96,True,True,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,22f90003e1b11889,0,0,0.0,96,19,0.193963,14,13.23,0.145225,0.166952,96,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,edb2e3f9d6c2c81e,0,0,0.0,79,74,0.935374,1,0.86,0.012242,0.451193,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,20bd39974dd18d36,1,0.92,0.306667,78,77,0.987758,1,0.86,0.012242,0.661238,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,716dac20bd4eedb3,2,1.84,0.613333,77,75,0.975516,2,1.72,0.024484,0.810327,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,b784be68c634d390,1,0.92,0.306667,78,58,0.754306,3,2.58,0.036726,0.545346,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,377fa584297b72f8,0,0,0.0,79,55,0.701922,3,2.58,0.036726,0.334651,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,bc3128744860478f,0,0,0.0,79,59,0.75089,16,13.82,0.196726,0.330259,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,60db7df8af64dae1,0,0,0.0,79,75,0.950178,1,0.86,0.012242,0.397963,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,c9dd101cd0042642,0,0,0.0,79,56,0.715018,15,12.9,0.18363,0.280937,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,e10ab0e3b8815e64,0,0,0.0,79,64,0.81637,15,12.9,0.18363,0.328022,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,54bbf7430c23478f,1,0.92,0.306667,78,76,0.975516,2,1.72,0.024484,0.609668,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,d7f0ec7a73530fad,4,3.44,1.0,75,60,0.81637,15,12.9,0.18363,0.89223,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,e1c1890e625a6ff9,0,0,0.0,79,74,0.935374,4,3.68,0.052384,0.437042,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,cf9d1baf7f2d6848,2,1.84,0.613333,77,56,0.742064,4,3.44,0.048968,0.674394,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,f9d7761eae04c6a8,1,0.86,0.286667,78,73,0.937936,0,0,0.0,0.631258,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,2d2cb4074f27b92b,1,0.92,0.306667,78,57,0.742064,4,3.44,0.048968,0.508366,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,a4ba2f14f847bef9,18,15.48,1.0,61,59,0.974662,2,1.78,0.025338,1.013295,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,8d7511507c1c39be,0,0,0.0,79,77,0.975516,1,0.86,0.012242,0.467388,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,52d535e82f09cb8d,16,13.76,1.0,63,44,0.759715,9,7.74,0.110178,0.824314,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,b40de1174285e775,4,3.44,1.0,75,64,0.857651,1,0.86,0.012242,0.887739,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,962f90f0165b19fa,2,1.78,0.593333,77,67,0.869893,0,0,0.0,0.670755,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,0b839e3bbab7942b,0,0,0.0,79,63,0.804128,16,13.76,0.195872,0.292694,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,bd9824738068bd4b,0,0,0.0,79,73,0.922278,1,0.92,0.013096,0.427967,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,8a7fdd8ffebe4e45,1,0.92,0.306667,78,68,0.869893,0,0,0.0,0.512379,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,7dae18d892b822e4,0,0,0.0,79,59,0.754306,7,6.02,0.085694,0.314771,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,8ead76856d54eadd,21,18.06,1.0,58,48,0.869893,0,0,0.0,0.950681,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,f9c4a165cba72b36,0,0,0.0,79,63,0.804128,16,13.76,0.195872,0.288183,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,ac0f2c170995dbfc,0,0,0.0,79,76,0.96242,1,0.86,0.012242,0.370772,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,8c53818185f5a6cc,0,0,0.0,79,78,0.987758,1,0.86,0.012242,0.504986,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,6dad1517c73bf92d,1,0.86,0.286667,78,56,0.730676,19,16.34,0.232598,0.376762,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,84e26c4db1c3a597,0,0,0.0,79,53,0.681708,11,9.46,0.134662,0.235822,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,eacd85570a92b8de,0,0,0.0,79,77,0.975516,1,0.86,0.012242,0.368051,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,2237295a0bc08991,1,0.92,0.306667,78,49,0.641566,10,8.84,0.125836,0.384346,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,dd2f6ea12137dfde,1,0.92,0.306667,78,53,0.69395,7,6.02,0.085694,0.416872,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,455316fadbc0f299,11,10.24,1.0,68,34,0.568826,14,12.85,0.182918,0.753199,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,f69344f9452f3703,0,0,0.0,79,73,0.923132,5,4.54,0.064626,0.395753,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,66372d5c97e3dfb2,19,17.63,1.0,60,28,0.600569,14,12.58,0.179075,0.791455,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,e0f1040707e2eb88,0,0,0.0,79,59,0.754306,3,2.58,0.036726,0.386516,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,828302503f5a1809,4,3.68,1.0,75,27,0.408114,14,12.34,0.175658,0.686929,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,4cd7b3c1ee8dbc5f,0,0,0.0,79,73,0.923132,5,4.54,0.064626,0.36869,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,80835723d2e722b7,0,0,0.0,79,69,0.869893,4,3.68,0.052384,0.299525,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,1b8ffb620e9036b2,1,0.92,0.306667,78,39,0.522562,21,18.06,0.257082,0.301487,79,True,True,False
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,7c389e7788d0b867,4,3.68,1.0,75,50,0.69395,6,5.16,0.073452,0.771613,79,True,True,False
