row_id,source_accession,event_id,competition_score,false_contact_risk_proxy,cluster_precision_proxy,selected,selected_rank,rejection_reason,compatibility_rejection_label,native_contact_count_after_scoring,native_long_range_contact_count_after_scoring,native_label_attached_after_selection,native_truth_used_before_selection,raw_sequence_exposed
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,d2b28f25b59003c4,0.471393,0.487573,0.258579,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,f84fab07d742db7a,0.471239,0.521972,0.199077,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,63f60f6236eef7b8,0.470627,0.508202,0.224966,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,54fc163a1b6556cd,0.470426,0.552546,0.292749,False,0,overlap_rejection,overlapping,8,8,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,c657a610307f8ca5,0.470108,0.526622,0.200421,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ebe2e73da89a397f,0.469955,0.492306,0.252135,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,39c916bbd25c2450,0.469433,0.479297,0.230304,False,0,overlap_rejection,overlapping,1,1,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,1c5c3b98f343d6d7,0.469326,0.528815,0.193816,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,f29a923a6ec6e6a2,0.468849,0.411333,0.275888,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ee0b80d7870a0846,0.468017,0.49467,0.216929,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,8f08706e801d0e44,0.46774,0.506841,0.235092,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,b13a8b171574d78f,0.467487,0.530871,0.196958,False,0,overlap_rejection,overlapping,1,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,9a67863b8267e51b,0.46739,0.500295,0.252611,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,117acecdede7c671,0.467245,0.537065,0.192585,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e9f773dce3737c5d,0.466073,0.527297,0.201394,False,0,competition_rejection,lower_rank_no_direct_conflict,1,1,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,7cc04e05f5f188cf,0.465898,0.506709,0.234569,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,08fcdc8a08008fc5,0.465852,0.505777,0.240073,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,54690144ed9b98b8,0.465649,0.508765,0.229002,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,eea8a41fe3771a3d,0.465526,0.530551,0.191802,False,0,competition_rejection,competing,4,4,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,68dc1b8cfdcaae62,0.465516,0.469089,0.266545,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,3f8415e5c7ad91c3,0.465144,0.528309,0.197776,False,0,competition_rejection,competing,9,9,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,1b29a57e246eea62,0.464905,0.537984,0.191104,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,9e93768eda1b3315,0.464706,0.54221,0.193862,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,eaeee9f812737474,0.464578,0.53025,0.195928,False,0,competition_rejection,competing,5,5,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,c7a5862911c8f01b,0.464501,0.525157,0.203806,False,0,overlap_rejection,overlapping,9,9,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e59971613f29da58,0.464425,0.507834,0.218422,False,0,overlap_rejection,overlapping,2,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ff291ca36b7d7c5f,0.463618,0.502512,0.250405,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,df592ff057a4993d,0.463406,0.516444,0.230338,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,f01d53bf8f63446c,0.462447,0.511696,0.219682,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,30af341df78db101,0.462403,0.487157,0.254496,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,a63f249958864d48,0.462402,0.516048,0.230643,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e9653c6c69f4d72d,0.461905,0.477694,0.244851,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e89d25d7941314f6,0.461685,0.516318,0.222751,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,d6a74a424410e0d4,0.461584,0.512083,0.240077,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e908c69446d1c9a4,0.461504,0.499144,0.216813,False,0,overlap_rejection,overlapping,8,8,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,39c35f9d2c573e7a,0.461402,0.493656,0.222208,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,7f3a98466c44bd1b,0.460679,0.486923,0.254153,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,22eba21efe7ca4f8,0.460174,0.515361,0.223337,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,2e2ca4efdfd81e28,0.460083,0.512302,0.222272,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,fd32cfcfeb22886d,0.460036,0.515491,0.217259,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,b4baa21c5955f1dd,0.459855,0.50664,0.215564,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,c01af9837e7f0ab0,0.459805,0.53728,0.187688,False,0,overlap_rejection,overlapping,1,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,d54470f5f4bf2973,0.45955,0.5018,0.213441,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,10f1fc1f358e540b,0.458736,0.482518,0.231383,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,35a6ec41e52ed522,0.458658,0.52587,0.192865,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ed7a3306aa9ffb26,0.458202,0.517205,0.215458,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e8e7e8734aa7e6c1,0.45792,0.511359,0.22445,False,0,overlap_rejection,overlapping,1,1,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,80d1d9e58e11f138,0.457862,0.525896,0.21107,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,3e4accebdb17554b,0.457786,0.520236,0.209465,False,0,overlap_rejection,overlapping,8,8,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,335ed4d8355ddcb5,0.457638,0.532637,0.175732,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,7bdd0fcd0e9de68d,0.457584,0.520598,0.202834,False,0,competition_rejection,lower_rank_no_direct_conflict,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,d71362551153ae2d,0.457411,0.489031,0.222887,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,dba4e237c254dd11,0.456554,0.52693,0.201537,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ecef8de06dd5516b,0.456026,0.505741,0.24759,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ee0eb4d97e07c396,0.455201,0.516053,0.233283,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,a0d498aad6b5e536,0.455039,0.530185,0.197504,False,0,competition_rejection,competing,3,3,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,f184b7df406a017a,0.454557,0.522041,0.191227,False,0,competition_rejection,lower_rank_no_direct_conflict,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,59a4796097bc8969,0.45357,0.533528,0.197963,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,27647e4d85734577,0.453531,0.440268,0.242156,False,0,overlap_rejection,overlapping,10,10,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,f65532f7d1f53843,0.453508,0.47489,0.253431,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,01ff070566ed60b7,0.453082,0.479415,0.222429,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,9431d8510ee1e08d,0.452864,0.523525,0.196989,False,0,competition_rejection,competing,5,5,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,b6f1f5717be1eec1,0.452767,0.477397,0.244483,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,96bde41ac1b5a3ca,0.452403,0.511873,0.234313,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,85984432e7a0e35c,0.452058,0.529144,0.207514,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,4842a89372e1699f,0.45198,0.526735,0.191854,False,0,competition_rejection,competing,1,1,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,2f017f8ce2a24734,0.451641,0.526239,0.204814,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,dc5a31949fefbc86,0.451376,0.513689,0.209925,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,2c2057b9dbec48dd,0.451334,0.535257,0.19672,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,7f90b0527a2c2fe7,0.451288,0.459897,0.253913,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,5153e6176351058b,0.450267,0.528995,0.189515,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,27829f7852db78aa,0.449746,0.526552,0.209385,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,3d8a5d2d5bbfd706,0.449746,0.526552,0.209385,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,83254c86f0572115,0.448673,0.522392,0.204886,False,0,overlap_rejection,overlapping,1,1,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,0a243fea30f4817a,0.448411,0.532162,0.196357,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,8f82390e71b73025,0.448315,0.51452,0.221308,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,751c60a191eaf874,0.447697,0.484497,0.218039,False,0,overlap_rejection,overlapping,14,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ab18528ba21e7fa0,0.447331,0.510677,0.21531,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,f701f754f169c090,0.447265,0.476439,0.236157,False,0,overlap_rejection,overlapping,5,5,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,a67aeb5fd2af406c,0.447214,0.518897,0.201988,False,0,overlap_rejection,overlapping,1,1,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,d67b606f1571c9d3,0.446972,0.47669,0.258662,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,51ffa4151084ae8a,0.44647,0.530164,0.188251,False,0,competition_rejection,lower_rank_no_direct_conflict,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,2855eed1b8fe7f1e,0.446382,0.48555,0.219497,False,0,overlap_rejection,overlapping,14,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,1fe4140093d83c65,0.446003,0.513145,0.228501,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,08d1333e84407fcb,0.44572,0.532588,0.181865,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,1dd6d8e01fe60ea2,0.445511,0.540676,0.176665,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,695bfad1328ef6d0,0.445214,0.514998,0.219955,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,1b39a4d88096d493,0.44506,0.524901,0.224092,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,23d7911f600ab84e,0.445052,0.520325,0.198188,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,b646d4e344a82846,0.444908,0.508028,0.222521,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,eb0f4ea75a48a690,0.444655,0.516904,0.220225,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,73e27b3251c774b2,0.444385,0.517508,0.213807,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,1349aac2f11cf5f5,0.44427,0.541684,0.187331,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,a3f35a2a1bb0b2e7,0.443692,0.542157,0.185957,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ea86acd3cf09bc25,0.443319,0.497076,0.206456,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,45d621d58f5151a8,0.443042,0.514305,0.227094,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,2ca9fd21a863d9a4,0.442904,0.527769,0.194356,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,efbd3f439113cc7a,0.442321,0.517433,0.240934,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e19564855e4e0709,0.442261,0.512889,0.186066,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,29eb956008f9a9c3,0.441706,0.513571,0.236959,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e7e611555f154aa9,0.441549,0.490691,0.213236,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,5274f90737573586,0.441018,0.523007,0.217659,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,5503ee1599f9c354,0.440996,0.571638,0.265654,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,d8ceee0ba1ccc410,0.440294,0.536129,0.190239,False,0,overlap_rejection,overlapping,5,5,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,1fb015afe8a8e3cd,0.440086,0.533448,0.191857,False,0,competition_rejection,lower_rank_no_direct_conflict,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,2d4edfed72e31f27,0.440042,0.502114,0.210762,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ba77db97f01f0955,0.440026,0.49014,0.232895,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,84268ca7dbd09196,0.439604,0.551208,0.174045,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,20da49045b6385c1,0.439408,0.552153,0.173103,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,4c79d1cbc7e47add,0.439393,0.489528,0.21538,False,0,overlap_rejection,overlapping,5,5,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,de503cc88a89a01e,0.439187,0.536362,0.195157,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,cd4f2079613518bb,0.439079,0.526918,0.199967,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,6b48bf12d2610194,0.438463,0.528164,0.197785,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,63e3f828c9b57326,0.437759,0.52166,0.183717,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,404514704a6316af,0.43714,0.519381,0.223959,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,15591e4ceea5bfc6,0.436842,0.532349,0.200929,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,33aafd915ace1830,0.436842,0.532349,0.200929,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e60ffef32e5eaccb,0.436803,0.530481,0.193031,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,a9b3db682f33d3b4,0.436639,0.51435,0.192286,False,0,overlap_rejection,overlapping,3,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,a612bd6cc556b3cc,0.436158,0.534454,0.191127,False,0,overlap_rejection,overlapping,4,4,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,3c3117291274c865,0.435867,0.542022,0.262251,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,4ececa2ab10a8f02,0.435676,0.495003,0.229142,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,994d870a54555929,0.435637,0.548144,0.182642,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,0f56193fda213f3f,0.435254,0.521209,0.234871,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,f0fdcd5a1c030f5d,0.435183,0.573884,0.260709,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,630774d076c387db,0.43518,0.548017,0.182083,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,f0c33722fea9ec43,0.434596,0.54832,0.18161,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,adaf1fafa2040647,0.434538,0.548652,0.196717,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,ae91513c491aa3f0,0.434152,0.538398,0.191846,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,d70a8f4424e12e27,0.43414,0.548193,0.181051,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,dd3f316b7d67da79,0.433641,0.532447,0.163274,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,fb7febc2de5be7a5,0.43355,0.525637,0.212855,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,da70f9f3c4e08691,0.433282,0.534192,0.175612,False,0,competition_rejection,lower_rank_no_direct_conflict,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,4bb9026ed999e90a,0.433047,0.555969,0.175878,False,0,competition_rejection,lower_rank_no_direct_conflict,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,cbad5cf5dcecf4dd,0.433015,0.521402,0.199788,False,0,overlap_rejection,overlapping,3,3,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,6a796c933dba7492,0.432918,0.519098,0.180466,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,044461ad4dc3018f,0.431794,0.54957,0.194945,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,6caf7d4a9c1234b6,0.431397,0.530221,0.186497,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,7e998f673138db41,0.431257,0.535318,0.199232,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,e85bde80a9469b14,0.43118,0.519641,0.211527,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,0dddc6edb46a09ca,0.43113,0.553516,0.178211,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,c09aadda156742f0,0.431099,0.521223,0.209049,False,0,overlap_rejection,overlapping,4,4,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,35743e5f1bd022da,0.430798,0.530626,0.193438,False,0,competition_rejection,competing,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,01b3a406c70dd825,0.430679,0.51513,0.208372,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,465856a6ca12ead7,0.430387,0.523607,0.192218,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,72cfa60b18e3c84e,0.430343,0.516351,0.206876,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,33ff8dbc3d18760f,0.430305,0.570611,0.26536,False,0,overlap_rejection,overlapping,1,1,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,8475545729b86c0e,0.430172,0.534563,0.188899,False,0,overlap_rejection,overlapping,5,5,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,b043098a90e96910,0.430054,0.531696,0.198272,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,06ff59aa9c7d7e54,0.429959,0.530227,0.193606,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,63a41421c13be819,0.42986,0.52962,0.193661,False,0,competition_rejection,lower_rank_no_direct_conflict,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,28be20f126a061fa,0.429752,0.537564,0.181619,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,40242f9d32c2c7a0,0.429671,0.539762,0.191276,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,f9a1345997469898,0.428708,0.498302,0.19909,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,c3cdd5b86609a7c0,0.428489,0.562386,0.253926,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_005_pdb_1TIM_A_triosephosphate_isomerase,1TIM:A,48a9c6bb2cac6529,0.42832,0.549422,0.192932,False,0,overlap_rejection,overlapping,0,0,True,False,False
