row_id,source_id,source_kind,sequence_sha256,sequence_hash_short,length,external_family_id,external_family_name,external_family_group,holdout_split,truth_scope,evidence_notes,source_predicted_fold_class,source_forced_prediction,source_abstained,source_confidence,protein_regime,gate_path,gate_decision_reason,profile_secondary_structure_axis,profile_order_axis,profile_environment_axis,profile_architecture_axis,architecture_axis_prediction,architecture_axis_confidence,architecture_axis_claim_allowed,architecture_axis_abstention_reason,truth_secondary_structure_axis,truth_architecture_axis,truth_order_axis,truth_environment_axis,axis_profile_same_axis_conflict,axis_profile_conflict_axes,architecture_axis_same_axis_conflict,combined_same_axis_conflict,conflict_axes,safe_axis_claim_count,unsafe_axis_claim_count,safe_axis_recovered_axes,safe_axis_recovered_count,unsafe_class_recovery,guard_override,any_axis_claimed,global_fold_class_claim_allowed,axis_profile_claim_allowed,folding_problem_solved,claim_allowed,prediction_source_layer,failure_cohort
holdout_001_alpha_rich_soluble_01,external_holdout:holdout_alpha_family_01:001,locked_external_family_proxy,a3343609e7ab409e2c46779b06e3fe219ca5bafcb8bfbaf2eaecf9f80d617905,a3343609e7ab409e,96,holdout_alpha_family_01,four_helix_bundle_proxy,alpha_rich_soluble,external_fold_family_100,global_chain,alpha-rich soluble holdout family proxy;not present in development 50,insufficient_topology_evidence,False,True,0.0,low_complexity_region_rich,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_low_complexity_fold_conflict,low-complexity regime lacks a safe folded-class route,weak_or_unknown,ordered,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_rich,compact_single_domain,ordered,soluble_like,False,,False,False,,1,0,order_axis,1,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_053_alpha_beta_mixed_03,external_holdout:holdout_mixed_family_03:053,locked_external_family_proxy,e7d0431183727a9422fc45972fe205957d1ce3629883f93a5471b9308f42326b,e7d0431183727a94,152,holdout_mixed_family_03,tim_edge_proxy,alpha_beta_mixed,external_fold_family_100,global_chain,alpha-beta mixed holdout family proxy;secondary mixture is not architecture truth,insufficient_topology_evidence,False,True,0.0,intrinsically_disordered,disorder_gate:foldable_not_ruled_out | compactness_gate:weak_closure_abstain | segmentation_gate:not_evaluated | secondary_structure_gate:not_evaluated | confidence_gate:abstained | regime_router:kept_hierarchy_abstention,compactness and closure are too weak to force a fold class; regime router kept abstention for intrinsically_disordered,weak_or_unknown,mixed_or_uncertain,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_beta_mixed,compact_single_domain,ordered,soluble_like,False,,False,False,,0,0,,0,False,False,False,False,True,False,False,current_safe_axis_stack,alpha_beta_boundary_ambiguity
holdout_054_alpha_beta_mixed_03,external_holdout:holdout_mixed_family_03:054,locked_external_family_proxy,e2602bdb04a4da4f57aaf6acf17120f847846c4b522e0e7d565c6fb390efc46d,e2602bdb04a4da4f,174,holdout_mixed_family_03,tim_edge_proxy,alpha_beta_mixed,external_fold_family_100,global_chain,alpha-beta mixed holdout family proxy;secondary mixture is not architecture truth,disordered_flexible,True,False,0.659276,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_beta_mixed,compact_single_domain,ordered,soluble_like,True,order_axis,False,True,order_axis,0,1,,0,False,False,True,False,True,False,False,current_safe_axis_stack,order_axis_conflict
holdout_055_alpha_beta_mixed_03,external_holdout:holdout_mixed_family_03:055,locked_external_family_proxy,ee51d2492c85d283ecbfacdbb6655ee59bab8ba2a5e4e6f0f370281f01830bab,ee51d2492c85d283,194,holdout_mixed_family_03,tim_edge_proxy,alpha_beta_mixed,external_fold_family_100,global_chain,alpha-beta mixed holdout family proxy;secondary mixture is not architecture truth,insufficient_topology_evidence,False,True,0.0,repeat_like,disorder_gate:foldable_not_ruled_out | compactness_gate:weak_closure_abstain | segmentation_gate:not_evaluated | secondary_structure_gate:not_evaluated | confidence_gate:abstained | regime_router:kept_hierarchy_abstention,compactness and closure are too weak to force a fold class; regime router kept abstention for repeat_like,weak_or_unknown,mixed_or_uncertain,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_beta_mixed,compact_single_domain,ordered,soluble_like,False,,False,False,,0,0,,0,False,False,False,False,True,False,False,current_safe_axis_stack,alpha_beta_boundary_ambiguity
holdout_056_alpha_beta_mixed_04,external_holdout:holdout_mixed_family_04:056,locked_external_family_proxy,4e4781200de4c9a7b8c62da89462b02eec6182673c10feee764ed5efb94c3aaa,4e4781200de4c9a7,113,holdout_mixed_family_04,nucleotide_binding_proxy,alpha_beta_mixed,external_fold_family_100,global_chain,alpha-beta mixed holdout family proxy;secondary mixture is not architecture truth,disordered_flexible,True,False,0.602757,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_beta_mixed,compact_single_domain,ordered,soluble_like,True,order_axis,False,True,order_axis,0,1,,0,False,False,True,False,True,False,False,current_safe_axis_stack,order_axis_conflict
holdout_057_alpha_beta_mixed_04,external_holdout:holdout_mixed_family_04:057,locked_external_family_proxy,ab7bd5a762f500225b85aac216beed45e48901b070f862d6210007ca58d6ba3d,ab7bd5a762f50022,133,holdout_mixed_family_04,nucleotide_binding_proxy,alpha_beta_mixed,external_fold_family_100,global_chain,alpha-beta mixed holdout family proxy;secondary mixture is not architecture truth,disordered_flexible,True,False,0.597908,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_beta_mixed,compact_single_domain,ordered,soluble_like,True,order_axis,False,True,order_axis,0,1,,0,False,False,True,False,True,False,False,current_safe_axis_stack,order_axis_conflict
holdout_058_alpha_beta_mixed_04,external_holdout:holdout_mixed_family_04:058,locked_external_family_proxy,d721dd700086d8da689260f3a0e58e6adde57277d6de40c90d2862ad276da036,d721dd700086d8da,155,holdout_mixed_family_04,nucleotide_binding_proxy,alpha_beta_mixed,external_fold_family_100,global_chain,alpha-beta mixed holdout family proxy;secondary mixture is not architecture truth,insufficient_topology_evidence,False,True,0.0,intrinsically_disordered,disorder_gate:foldable_not_ruled_out | compactness_gate:weak_closure_abstain | segmentation_gate:not_evaluated | secondary_structure_gate:not_evaluated | confidence_gate:abstained | regime_router:kept_hierarchy_abstention,compactness and closure are too weak to force a fold class; regime router kept abstention for intrinsically_disordered,weak_or_unknown,mixed_or_uncertain,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_beta_mixed,compact_single_domain,ordered,soluble_like,False,,False,False,,0,0,,0,False,False,False,False,True,False,False,current_safe_axis_stack,alpha_beta_boundary_ambiguity
holdout_059_alpha_beta_mixed_04,external_holdout:holdout_mixed_family_04:059,locked_external_family_proxy,e859497d2dfe37305d4d6324d7a8ebc1cd7f5c126bb3978dafffb296ebb26877,e859497d2dfe3730,177,holdout_mixed_family_04,nucleotide_binding_proxy,alpha_beta_mixed,external_fold_family_100,global_chain,alpha-beta mixed holdout family proxy;secondary mixture is not architecture truth,disordered_flexible,True,False,0.641167,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_beta_mixed,compact_single_domain,ordered,soluble_like,True,order_axis,False,True,order_axis,0,1,,0,False,False,True,False,True,False,False,current_safe_axis_stack,order_axis_conflict
holdout_060_alpha_beta_mixed_04,external_holdout:holdout_mixed_family_04:060,locked_external_family_proxy,95d609c6dd597f225d640413ce8d143b90de49a46d1d77a00439e3915cb6ef53,95d609c6dd597f22,197,holdout_mixed_family_04,nucleotide_binding_proxy,alpha_beta_mixed,external_fold_family_100,global_chain,alpha-beta mixed holdout family proxy;secondary mixture is not architecture truth,disordered_flexible,True,False,0.55941,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_beta_mixed,compact_single_domain,ordered,soluble_like,True,order_axis,False,True,order_axis,0,1,,0,False,False,True,False,True,False,False,current_safe_axis_stack,order_axis_conflict
holdout_061_membrane_like_01,external_holdout:holdout_membrane_family_01:061,locked_external_family_proxy,ff60534e80a863ab85136cdcafcfbc49cd35a9fd0b07326f6747fd9459e5a272,ff60534e80a863ab,132,holdout_membrane_family_01,multi_pass_helix_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_062_membrane_like_01,external_holdout:holdout_membrane_family_01:062,locked_external_family_proxy,56b01c34045760e8526b34bd7221eb6d140b447445dcdbf7248e45a74bf599a0,56b01c34045760e8,154,holdout_membrane_family_01,multi_pass_helix_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_063_membrane_like_01,external_holdout:holdout_membrane_family_01:063,locked_external_family_proxy,79dd1ef203b51b83a63464181b9604d8c454c88912c1992524944c7029d0e75f,79dd1ef203b51b83,176,holdout_membrane_family_01,multi_pass_helix_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_064_membrane_like_01,external_holdout:holdout_membrane_family_01:064,locked_external_family_proxy,6f419ac5a85781f730569598e8bd12e7e11f4c6bc4bcde65be8fd8aefc517156,6f419ac5a85781f7,198,holdout_membrane_family_01,multi_pass_helix_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_closure_supported | segmentation_gate:folded_multidomain_supported | secondary_structure_gate:skipped_by_segmentation_gate | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_065_membrane_like_01,external_holdout:holdout_membrane_family_01:065,locked_external_family_proxy,b2b199b23fd5ca5108e5d42ac1c58482a9e9718bfe39218defdb1bca607d5bc2,b2b199b23fd5ca51,224,holdout_membrane_family_01,multi_pass_helix_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_closure_supported | segmentation_gate:folded_multidomain_supported | secondary_structure_gate:skipped_by_segmentation_gate | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_066_membrane_like_02,external_holdout:holdout_membrane_family_02:066,locked_external_family_proxy,f81cf033b21df12302ce2426367ab3499401feb8c3ab400d0c6b2d7063235766,f81cf033b21df123,132,holdout_membrane_family_02,transporter_helix_bundle_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_067_membrane_like_02,external_holdout:holdout_membrane_family_02:067,locked_external_family_proxy,33aef422276bc2aaee748577920719814dd609c8dc4e88eb38baf8f98b0112ac,33aef422276bc2aa,154,holdout_membrane_family_02,transporter_helix_bundle_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_068_membrane_like_02,external_holdout:holdout_membrane_family_02:068,locked_external_family_proxy,49012437e04f0f45f74ec3d1f78cff2fea8f05ee38a1a83acd19f8fec228d75a,49012437e04f0f45,176,holdout_membrane_family_02,transporter_helix_bundle_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_069_membrane_like_02,external_holdout:holdout_membrane_family_02:069,locked_external_family_proxy,4abaf91d89a3f96e37de79bc72319998bbd8d0d324830813cba2f69a225c7b77,4abaf91d89a3f96e,198,holdout_membrane_family_02,transporter_helix_bundle_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_closure_supported | segmentation_gate:folded_multidomain_supported | secondary_structure_gate:skipped_by_segmentation_gate | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_070_membrane_like_02,external_holdout:holdout_membrane_family_02:070,locked_external_family_proxy,0e0ada1828db688f3dc0af73cce3541165e598af503533bb4d98ef3e7c478190,0e0ada1828db688f,224,holdout_membrane_family_02,transporter_helix_bundle_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_closure_supported | segmentation_gate:folded_multidomain_supported | secondary_structure_gate:skipped_by_segmentation_gate | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_071_membrane_like_03,external_holdout:holdout_membrane_family_03:071,locked_external_family_proxy,c1613a6958d767f9f0b6a8b01477c02331421625f53cef927b3db2ea2dc879ff,c1613a6958d767f9,132,holdout_membrane_family_03,receptor_helix_bundle_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_072_membrane_like_03,external_holdout:holdout_membrane_family_03:072,locked_external_family_proxy,da6fb31d76923dad2b8fe02a749b57f358c142db319bba9fb6568df9b8d3777c,da6fb31d76923dad,154,holdout_membrane_family_03,receptor_helix_bundle_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_073_membrane_like_03,external_holdout:holdout_membrane_family_03:073,locked_external_family_proxy,3112023751274161e55491092c088f7c249623426f474bf7bec9f608bfa7610d,3112023751274161,176,holdout_membrane_family_03,receptor_helix_bundle_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_074_membrane_like_03,external_holdout:holdout_membrane_family_03:074,locked_external_family_proxy,70dfc96ddaea8ec9c1ce2d28f0d87c38df5cccd73daeba36977a0d858640c6b4,70dfc96ddaea8ec9,198,holdout_membrane_family_03,receptor_helix_bundle_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_closure_supported | segmentation_gate:folded_multidomain_supported | secondary_structure_gate:skipped_by_segmentation_gate | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_075_membrane_like_03,external_holdout:holdout_membrane_family_03:075,locked_external_family_proxy,3fb7ddae7ea92e12d7cb7faacbce603d7075fbdf16f956384133235b2e71c168,3fb7ddae7ea92e12,224,holdout_membrane_family_03,receptor_helix_bundle_proxy,membrane_like,external_fold_family_100,global_chain,membrane-like holdout family proxy;many helices are not automatically multidomain architecture,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_closure_supported | segmentation_gate:folded_multidomain_supported | secondary_structure_gate:skipped_by_segmentation_gate | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_076_disordered_or_mixed_order_01,external_holdout:holdout_disorder_family_01:076,locked_external_family_proxy,e59480f26c9c00c6f9738e66779b6d948dbf7ae59643b1d72145fb117412cc72,e59480f26c9c00c6,90,holdout_disorder_family_01,acidic_idr_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,disorder-like segmentation pressure is too high,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_077_disordered_or_mixed_order_01,external_holdout:holdout_disorder_family_01:077,locked_external_family_proxy,ef681cc7dcc18b6ce357c0879b55895692896501b64da94b8a2a02e4773186bd,ef681cc7dcc18b6c,118,holdout_disorder_family_01,acidic_idr_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,disorder-like segmentation pressure is too high,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_078_disordered_or_mixed_order_01,external_holdout:holdout_disorder_family_01:078,locked_external_family_proxy,cdfc838217db08b768af235a8f1878a0865397b3e3bcfb69db6482f09172ca06,cdfc838217db08b7,156,holdout_disorder_family_01,acidic_idr_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
